Date,OP_Price,AVPI,PR,LAR,Votable Supply,Circulating Supply
2024-06-02,2.473002472,0.5994175762858693,0.0842069153324217,0.0446247616170101,91523651.09,1086889963.0
2024-06-03,2.383757048,0.6121335148918324,0.0842320165946734,0.0575061347606873,91550933.4,1086889963.0
2024-06-04,2.401529556,0.6199805561931773,0.0842197123132325,0.0678202218555185,91537560.0,1086889963.0
2024-06-05,2.47989814,0.622705284029774,0.084178627721857,0.0635415450765785,91492905.57,1086889963.0
2024-06-06,2.52640403,0.627273824044772,0.0842984015484923,0.0674762091776416,91623086.54,1086889963.0
2024-06-07,2.483457795,0.6322666044964457,0.08465880007395,0.0582564219917878,92014800.08,1086889963.0
2024-06-08,2.259592679,0.6162105793166073,0.0846985355223121,0.140560267623354,92057988.14,1086889963.0
2024-06-09,2.170780792,0.6069648001187482,0.0847161410579701,0.0971762820946356,92077123.42,1086889963.0
2024-06-10,2.230616823,0.5999877922805433,0.0846769600723601,0.0993164849498515,92034538.0,1086889963.0
2024-06-11,2.188061516,0.5878248123945486,0.0847713535468539,0.1057575743319009,92137133.32,1086889963.0
2024-06-12,2.057073459,0.5596606558371683,0.0846384141280362,0.1821221390056805,91992642.8,1086889963.0
2024-06-13,2.146502881,0.5475689349120669,0.0846256837041009,0.1363547397216706,91978806.23,1086889963.0
2024-06-14,2.011133043,0.5410388983880575,0.0845718682195614,0.1037933542531872,91920314.72,1086889963.0
2024-06-15,2.000586494,0.5389366082738877,0.0845009535799715,0.1195134039011753,91843238.31,1086889963.0
2024-06-16,2.098939653,0.5398641574783202,0.0844678824032898,0.0808329438114416,91807293.58,1086889963.0
2024-06-17,2.09503989,0.5463449674970704,0.0845462526090141,0.0687736923206232,91892473.37,1086889963.0
2024-06-18,1.936534086,0.5356189043235677,0.0843714413802163,0.1198737469982429,91702472.8,1086889963.0
2024-06-19,1.82817393,0.4655687895148995,0.0844969122601052,0.1666781738967084,91838845.84,1086889963.0
2024-06-20,1.905430482,0.4665266355699139,0.0818558881456292,0.1088516626163639,91820085.9,1121728540.0
2024-06-21,1.832776687,0.4752560492651366,0.0818680929434139,0.1092043473138271,91833776.37,1121728540.0
2024-06-22,1.811292025,0.4834466516520769,0.0817449459028652,0.0932989517654191,91695638.82,1121728540.0
2024-06-23,1.789773645,0.5161350539204763,0.0817829349603603,0.0587986622797472,91738252.23,1121728540.0
2024-06-24,1.705139564,0.5262932461896158,0.0801153540677497,0.0674646476244457,89867679.15,1121728540.0
2024-06-25,1.769602128,0.5197911599402746,0.0798323894567218,0.1197426994685846,89550269.67,1121728540.0
2024-06-26,1.761874036,0.5191563785910988,0.0798117103537367,0.0899277884900276,89527073.33,1121728540.0
2024-06-27,1.782286861,0.5255479915243338,0.0797639352565639,0.0812214657166228,89473482.64,1121728540.0
2024-06-28,1.79569138,0.5261572040265439,0.0797609248490726,0.0980508831826374,89470105.78,1121728540.0
2024-06-29,1.749764983,0.525802162059289,0.0797288344468796,0.0832296330514097,89434109.06,1121728540.0
2024-06-30,1.736292274,0.530357298918649,0.0798244628776227,0.0574527379784851,89541378.2,1121728540.0
2024-07-01,1.799708115,0.5307783913880192,0.0797406897394266,0.0659579412818031,89447407.48,1121728540.0
2024-07-02,1.751483975,0.5233370727555235,0.0796638716975142,0.0825527261977857,89361238.49,1121728540.0
2024-07-03,1.766634974,0.5205607356399898,0.0797654112108086,0.0707610594434976,89475138.26,1121728540.0
2024-07-04,1.636279956,0.5144438096328623,0.0796284868797222,0.0991627146022944,89321546.33,1121728540.0
2024-07-05,1.442459646,0.4912106723318818,0.0794712065095535,0.195613764674934,89145120.45,1121728540.0
2024-07-06,1.330445084,0.4617168012324227,0.0793826447707214,0.2557800883573478,89045778.22,1121728540.0
2024-07-07,1.485723196,0.4534157638348642,0.07938323668755,0.1145992421718273,89046442.19,1121728540.0
2024-07-08,1.379671858,0.4584996273579095,0.0793536490299159,0.1007236617047837,89013252.87,1121728540.0
2024-07-09,1.479781084,0.4485309047614227,0.079452965286949,0.1651984996814814,89124658.75,1121728540.0
2024-07-10,1.620700269,0.4446342725898172,0.0794307139853997,0.1244232392047561,89099698.83,1121728540.0
2024-07-11,1.677178321,0.441393843122244,0.0794099560843838,0.1266242829409798,89076414.1,1121728540.0
2024-07-12,1.660650218,0.4506375429118684,0.0824780921951045,0.1083592363917775,92518029.94,1121728540.0
2024-07-13,1.709146584,0.4508282200676586,0.0828575390976501,0.1308843154178889,92943666.36,1121728540.0
2024-07-14,1.688477628,0.4528744975696238,0.0827822385886695,0.0858954970154603,92859199.63,1121728540.0
2024-07-15,1.800231348,0.4554908420338056,0.0827275740706392,0.0970149568590642,92797880.88,1121728540.0
2024-07-16,1.853953911,0.4473624509617199,0.0828597796575631,0.1364467472647748,92946179.66,1121728540.0
2024-07-17,1.791484501,0.436236956760768,0.0829317852517151,0.1500190590557778,93026950.39,1121728540.0
2024-07-18,1.80654957,0.3322686599838402,0.0829656121257287,0.1290095476839212,93064894.96,1121728540.0
2024-07-19,1.824387956,0.3377108686169175,0.0829217870394917,0.1069594226472307,93015735.11,1121728540.0
2024-07-20,1.955103536,0.3364672000238792,0.0828682340470716,0.1207781277752071,92955663.19,1121728540.0
2024-07-21,1.929408625,0.3397097092311461,0.0828098665653991,0.0775285854220672,92890190.72,1121728540.0
2024-07-22,1.970351268,0.3386734087085339,0.0830757908504316,0.1034520302135596,93188485.58,1121728540.0
2024-07-23,1.875381384,0.3349565360851917,0.0830608266862854,0.0954859482236779,93171699.85,1121728540.0
2024-07-24,1.876668483,0.3275397992957381,0.0829469559631602,0.1431246625456985,93043967.81,1121728540.0
2024-07-25,1.736796895,0.3298803562435464,0.0830153453704583,0.0953645537092245,93120682.16,1121728540.0
2024-07-26,1.693770284,0.3239805154637969,0.0830554593270846,0.1515504292314718,93165679.13,1121728540.0
2024-07-27,1.736460379,0.3217617129165335,0.0830403939441533,0.1049699817042771,93148779.86,1121728540.0
2024-07-28,1.751741339,0.321314914736079,0.0830401310819817,0.1028201517936605,93148485.0,1121728540.0
2024-07-29,1.702772206,0.3207990100843135,0.0831115690610849,0.0888313255237852,93228619.02,1121728540.0
2024-07-30,1.674088107,0.3153045043313849,0.0832868863620069,0.1181899401671638,93425277.44,1121728540.0
2024-07-31,1.627403705,0.310899179047308,0.0834169450837009,0.1161826054226824,93571168.02,1121728540.0
2024-08-01,1.584204585,0.30826243508435,0.0788859673316003,0.1071293652691812,93684696.02,1187596466.0
2024-08-02,1.572085738,0.3052714008558642,0.078661393574743,0.100317081852491,93417993.02,1187596466.0
2024-08-03,1.460644893,0.3018046702179343,0.0786549027757042,0.1337582188872678,93410284.57,1187596466.0
2024-08-04,1.424648898,0.3067418728864264,0.0786043760339044,0.1288962150271874,93350279.19,1187596466.0
2024-08-05,1.328733062,0.3175854572932554,0.0786401177451802,0.123650379149179,93392725.92,1187596466.0
2024-08-06,1.173473555,0.2920315248831331,0.0787020849639342,0.4001178870888272,93466317.97,1187596466.0
2024-08-07,1.273264806,0.269189278559775,0.0787678268992087,0.1835138482131522,93544392.86,1187596466.0
2024-08-08,1.19769701,0.2709209319042432,0.0787857016408467,0.1321217901901192,93565620.84,1187596466.0
2024-08-09,1.419129767,0.2702834081559002,0.0789466739538108,0.1265675577061288,93756790.99,1187596466.0
2024-08-10,1.411258241,0.2711263244738466,0.0789501561130445,0.108348235515714,93760926.39,1187596466.0
2024-08-11,1.427156782,0.2729209505125713,0.0789855564457363,0.0780375409820516,93802967.7,1187596466.0
2024-08-12,1.310842596,0.2741662263154781,0.0789527121496166,0.1068913854447256,93763961.93,1187596466.0
2024-08-13,1.381474685,0.2689059864998522,0.0789216638339171,0.1523200255360187,93727089.06,1187596466.0
2024-08-14,1.366397943,0.2684876353034159,0.078813232423344,0.0976742738976793,93598316.3,1187596466.0
2024-08-15,1.327948679,0.2703180248898894,0.078844667562357,0.1039217231924006,93635648.56,1187596466.0
2024-08-16,1.251763562,0.2713278012392863,0.078810818935192,0.1279426427693113,93595450.05,1187596466.0
2024-08-17,1.281310224,0.2719439547123021,0.0788285561806311,0.1136133935565313,93616514.74,1187596466.0
2024-08-18,1.339755761,0.2722751520656431,0.0788170074514182,0.096548955096009,93602799.51,1187596466.0
2024-08-19,1.333959739,0.2736595787226741,0.0796932701633687,0.0954972023770064,94643446.01,1187596466.0
2024-08-20,1.37055308,0.2699018993608161,0.0796871473681195,0.1240440968706812,94636174.6,1187596466.0
2024-08-21,1.352539397,0.2701449435650178,0.0796836474924303,0.0942950603222829,94632018.16,1187596466.0
2024-08-22,1.443250495,0.2700041876075579,0.0775861155012901,0.0920801583308887,92140996.58,1187596466.0
2024-08-23,1.511882967,0.2736811622950376,0.0775652449609091,0.0854746693830352,92116210.8,1187596466.0
2024-08-24,1.612390937,0.2720541052680319,0.0775801331914707,0.1120476569563815,92133892.01,1187596466.0
2024-08-25,1.604250081,0.2762989432555507,0.0775680371551391,0.0870547515171183,92119526.8,1187596466.0
2024-08-26,1.547119562,0.2771681924031632,0.0776127405215771,0.0877004154335176,92172616.36,1187596466.0
2024-08-27,1.486645471,0.2779549297549205,0.0775797829462385,0.0870168705975185,92133476.06,1187596466.0
2024-08-28,1.374062937,0.3341710671523671,0.0776108723701776,0.1287527983371821,92170397.75,1187596466.0
2024-08-29,1.426705765,0.3326254404960087,0.0777265686474348,0.1282593114980241,92307798.24,1187596466.0
2024-08-30,1.424602373,0.3330561801143029,0.0816102079744652,0.104998728986419,96919994.58,1187596466.0
2024-08-31,1.470435986,0.3339551474730079,0.0816989741530605,0.097094635957421,97025412.98,1187596466.0
2024-09-01,1.418479188,0.3070536376681099,0.0816792046348174,0.0543541433414777,97001934.77,1187596466.0
2024-09-02,1.357262956,0.312396321335318,0.0814956449104152,0.0718551337479542,96783939.89,1187596466.0
2024-09-03,1.407069231,0.3168445677056503,0.0814639883662301,0.0792727262199525,96746344.69,1187596466.0
2024-09-04,1.348429972,0.3219631388391593,0.0814588133676713,0.0681808792291523,96740198.88,1187596466.0
2024-09-05,1.347486649,0.3533858052020434,0.0813244049852199,0.0947285138559731,96580575.96,1187596466.0
2024-09-06,1.357058523,0.3655559248603539,0.0812613889000912,0.0796518995789233,96505738.28,1187596466.0
2024-09-07,1.337616818,0.366164463414562,0.0812645821480576,0.1271511794768045,96509530.57,1187596466.0
2024-09-08,1.414388378,0.3713014072193755,0.0812616177236081,0.0848590570383937,96506010.03,1187596466.0
2024-09-09,1.417887837,0.3734623182377793,0.0812142416479706,0.0906899944145706,96449746.37,1187596466.0
2024-09-10,1.531059505,0.3740578126515795,0.0812002910422941,0.0732880255338113,96433178.68,1187596466.0
2024-09-11,1.614968072,0.3769154254932225,0.0811743425649432,0.0845339354747957,96402362.36,1187596466.0
2024-09-12,1.548528023,0.3857019104421186,0.0812999340552096,0.0857525337554322,96551514.37,1187596466.0
2024-09-13,1.537702257,0.3892492202326756,0.0812893874509054,0.0715889689118924,96538989.26,1187596466.0
2024-09-14,1.552297244,0.3942447011830028,0.0812497827187033,0.0679332470422287,96491954.82,1187596466.0
2024-09-15,1.567717194,0.4048536570081344,0.0812452709925797,0.0546407466257982,96486596.71,1187596466.0
2024-09-16,1.47595109,0.4134605932441114,0.0812574735465742,0.0569884266578485,96501088.42,1187596466.0
2024-09-17,1.452005508,0.4171115014193162,0.0812664704830807,0.0731904872135668,96511773.15,1187596466.0
2024-09-18,1.450521128,0.4608747468249076,0.0811986433445651,0.080554534507332,96431221.88,1187596466.0
2024-09-19,1.504376306,0.4687608246657453,0.0812678731396629,0.0799004648078363,96513438.94,1187596466.0
2024-09-20,1.609350198,0.4689412231029395,0.0812409766635327,0.0933691904415159,96481496.78,1187596466.0
2024-09-21,1.667528473,0.4679472782635502,0.0812448015401891,0.0976554790812401,96486039.19,1187596466.0
2024-09-22,1.765818796,0.4696204004860395,0.0812474976327523,0.0762541534824061,96489241.06,1187596466.0
2024-09-23,1.692553414,0.4763633766265751,0.0813409550007872,0.0753395275516949,96600230.7,1187596466.0
2024-09-24,1.6954854,0.4765230031233297,0.0813171194549512,0.085996654940109,96571923.69,1187596466.0
2024-09-25,1.733338063,0.4758743655587283,0.0813012936163452,0.0912901005702839,96553128.98,1187596466.0
2024-09-26,1.684137555,0.4772258996269153,0.0813170373142555,0.0798442798165364,96571826.14,1187596466.0
2024-09-27,1.74614737,0.4848107014091453,0.0812447110970099,0.0894729379027496,96485931.78,1187596466.0
2024-09-28,1.902782256,0.488281579153844,0.0768670667120322,0.1048280495515657,96473587.16,1255070491.0
2024-09-29,1.881272254,0.4973410811191115,0.0768270251602943,0.0566222211701535,96423332.19,1255070491.0
2024-09-30,1.899990612,0.4999038789220889,0.0765578575060291,0.080045978562655,96085507.81,1255070491.0
2024-10-01,1.749725088,0.4865724407000791,0.0765522775564962,0.1142801941011701,96078504.58,1255070491.0
2024-10-02,1.664965206,0.4696623363342496,0.0765079396564348,0.1527942182939322,96022857.39,1255070491.0
2024-10-03,1.584175386,0.460726578652223,0.0764817999692736,0.1224098015787195,95990050.24,1255070491.0
2024-10-04,1.517111645,0.4485935146834554,0.0765015127425221,0.132179019244871,96014791.16,1255070491.0
2024-10-05,1.607679006,0.4465473058934754,0.0762811706804761,0.1014156033916343,95738246.34,1255070491.0
2024-10-06,1.593625446,0.4461539452317525,0.0762641713165734,0.0776050562230782,95716910.94,1255070491.0
2024-10-07,1.679829988,0.4550632401566511,0.0763069668411158,0.0700233337753592,95770622.34,1255070491.0
2024-10-08,1.663115346,0.4506449037725463,0.0762364323487229,0.1047565689242191,95682096.58,1255070491.0
2024-10-09,1.634392235,0.4066287706631191,0.0789742841782741,0.0953319866485055,99118293.62,1255070491.0
2024-10-10,1.528713871,0.3997876789524137,0.0798897688368963,0.113005500042368,100267291.4,1255070491.0
2024-10-11,1.550651338,0.3972738667435404,0.079423123358256,0.0965020837797653,99681618.43,1255070491.0
2024-10-12,1.691515108,0.3930354806960145,0.0800738862244511,0.1093951736954333,100498371.7,1255070491.0
2024-10-13,1.714967103,0.3913460833705464,0.0799789584089584,0.0791663827844924,100379230.6,1255070491.0
2024-10-14,1.702023311,0.3891439355229211,0.0800088423081249,0.0793825765103578,100416737.0,1255070491.0
2024-10-15,1.776427146,0.382452691018869,0.0799046890347133,0.0983355501892752,100286017.3,1255070491.0
2024-10-16,1.728167035,0.3744045718425878,0.0798486898693246,0.1123000999630705,100215734.4,1255070491.0
2024-10-17,1.747600177,0.3696491849289851,0.0797749554451121,0.1050236588591576,100123192.5,1255070491.0
2024-10-18,1.670694757,0.3682139636364643,0.0797127382226055,0.0872001051842698,100045105.5,1255070491.0
2024-10-19,1.719667657,0.3677000569237267,0.0796881297243407,0.0794520906634876,100014220.1,1255070491.0
2024-10-20,1.693443488,0.3720866668053223,0.0796054531330702,0.054998232779503,99910455.15,1255070491.0
2024-10-21,1.804387191,0.3722644812330828,0.0793561887513137,0.0909917735666967,99597610.78,1255070491.0
2024-10-22,1.717927574,0.36981750891061,0.0821462429714635,0.0906181395348233,103099325.5,1255070491.0
2024-10-23,1.698908509,0.3677196993551633,0.0828947669840482,0.0873373007280039,104038775.9,1255070491.0
2024-10-24,1.722373961,0.3591932510887,0.0829188964653938,0.1485296667508947,104069060.1,1255070491.0
2024-10-25,1.708374925,0.3533866921349159,0.0828764001272339,0.1339935022437194,104015724.2,1255070491.0
2024-10-26,1.555158569,0.3394810513926216,0.0829635026452072,0.1963364488023538,104125044.0,1255070491.0
2024-10-27,1.561401336,0.3302307660397577,0.0830171695113179,0.1702456042504676,104192399.7,1255070491.0
2024-10-28,1.593403678,0.329581666679209,0.0830310368599049,0.111324514692315,104209804.2,1255070491.0
2024-10-29,1.616630608,0.3191615792675412,0.0828457230455273,0.1594786175507667,103977222.3,1255070491.0
2024-10-30,1.702204498,0.4767185312831549,0.0828804061173644,0.1692475658246036,104020752.0,1255070491.0
2024-10-31,1.720776911,0.4703607952317476,0.0831469814232131,0.1591083863149736,104355322.8,1255070491.0
2024-11-01,1.607186291,0.4701928062925676,0.0832584846423578,0.1540143801496881,104495267.2,1255070491.0
2024-11-02,1.52363493,0.462168562673634,0.083131684354134,0.1813146343848939,104336123.9,1255070491.0
2024-11-03,1.453196572,0.455109960557802,0.0832883023301039,0.1855673043782476,104532690.5,1255070491.0
2024-11-04,1.435110538,0.4424456752155323,0.0831422368291503,0.2014168585520731,104349368.0,1255070491.0
2024-11-05,1.342328181,0.4261895922613395,0.0841352088645354,0.215029611106307,105595617.9,1255070491.0
2024-11-06,1.414788971,0.4133913074896623,0.0841605690337276,0.1856761791856975,105627446.7,1255070491.0
2024-11-07,1.600804349,0.395448632617696,0.0841918989074534,0.2797048334937601,105666767.9,1255070491.0
2024-11-08,1.60091114,0.3802528557586845,0.0847020471458124,0.2563395089529513,106307039.9,1255070491.0
2024-11-09,1.579144025,0.3715473265115143,0.0847056779378936,0.2112175238067606,106311596.8,1255070491.0
2024-11-10,1.646541087,0.3582601124872691,0.0846122667702813,0.2546597311387512,106194359.2,1255070491.0
2024-11-11,1.64628086,0.3327033173562982,0.0844010102696295,0.4523643677766387,105929217.4,1255070491.0
2024-11-12,1.806095429,0.3111028483109956,0.0844265287566226,0.4117710252160155,105961244.9,1255070491.0
2024-11-13,1.679710029,0.2880539950669535,0.0844344124572362,0.4893489197331193,105971139.5,1255070491.0
2024-11-14,1.620978274,0.2710536835402484,0.0844697905497963,0.4442946725437532,106015541.5,1255070491.0
2024-11-15,1.508528458,0.2606235258846287,0.0843835548357259,0.3482845800187549,105907309.6,1255070491.0
2024-11-16,1.584889511,0.254291682876505,0.0838736065064571,0.25701556374233,105267288.5,1255070491.0
2024-11-17,1.77014251,0.2462250177111212,0.0838543471898105,0.2927231602926879,105243116.7,1255070491.0
2024-11-18,1.673385143,0.2376309260394218,0.0838216257607796,0.3134803767397851,105202049.0,1255070491.0
2024-11-19,1.827066495,0.2296871938244211,0.0837855205377464,0.286677372093047,105156734.4,1255070491.0
2024-11-20,1.761250935,0.2252823501129181,0.0837587084182349,0.2260756653723136,105123083.3,1255070491.0
2024-11-21,1.65529845,0.2199102756407615,0.0832512453676994,0.2628121614676241,104486181.4,1255070491.0
2024-11-22,2.09191255,0.2075727991951898,0.0833407932463293,0.5179578038765883,104598570.3,1255070491.0
2024-11-23,2.200621673,0.1992726672308128,0.0832554029827795,0.4688028213009622,104491399.5,1255070491.0
2024-11-24,2.206665164,0.1928032057928418,0.0833501214076429,0.4026837162179421,104610277.8,1255070491.0
2024-11-25,2.208298387,0.1902011046572681,0.0832434683543205,0.3080421886663878,104476420.7,1255070491.0
2024-11-26,2.306790429,0.1848534113647148,0.0831296329155746,0.4126507939265335,104333549.2,1255070491.0
2024-11-27,2.200223049,0.1807756192762571,0.0830556839217407,0.3055621598954932,104240738.0,1255070491.0
2024-11-28,2.484551491,0.1784645035341525,0.0826732820539241,0.2760389011881006,103760796.7,1255070491.0
2024-11-29,2.362091818,0.1763760100141671,0.082616987606316,0.2747232754193722,103690143.2,1255070491.0
2024-11-30,2.385789125,0.1764138510956713,0.0829479651912236,0.1575379409284343,104105543.4,1255070491.0
